,female,black,hispanic,bytest,dadcoll,momcoll,ownhome,urban,cue80,stwmfg80,dist,tuition,yrsed,incomehi,log_earnings
1857,1,0,0,41.56000137,0,0,1,0,7.800000191,11.61999989,1.200000048,1.248270035,12,0,9.531211975
1858,0,0,0,62.08000183,0,0,0,1,9.300000191,11.61999989,2,1.248270035,14,0,9.356784369
1859,1,0,1,51.00999832,1,0,1,1,9.300000191,11.61999989,2,1.248270035,15,1,10.14320268
1860,0,1,0,58.45999908,0,0,0,1,9.300000191,11.61999989,2,1.248270035,14,0,10.15295858
1861,1,0,0,52.77000046,1,0,1,1,9.300000191,11.61999989,2,1.248270035,13,0,11.07035565
1862,1,0,0,61.59999847,0,0,0,1,9.300000191,11.61999989,2,1.248270035,15,0,9.774653846
1863,1,1,0,50.65000153,0,0,1,1,9.300000191,11.61999989,2,1.248270035,13,0,10.12325098
1864,0,0,0,43.70000076,0,0,0,1,9.300000191,11.61999989,2,1.248270035,13,0,10.18755014
1865,0,0,0,49.50999832,0,0,1,1,9.300000191,11.61999989,2,1.248270035,12,1,9.088592743
1866,1,0,0,55.63000107,1,0,1,1,9.300000191,11.61999989,2,1.248270035,16,1,10.56381096
1867,0,0,1,56.43000031,0,0,1,1,7.199999809,11.61999989,0.400000006,1.248270035,12,0,9.997804027
1868,1,0,0,46.40999985,0,0,1,1,7.199999809,11.61999989,0.400000006,1.248270035,12,0,9.467189699
1869,1,0,0,55.58000183,0,0,1,0,7.199999809,11.61999989,0.100000001,1.248270035,14,0,9.586661274
1870,0,0,0,59.08000183,0,0,1,0,7.199999809,11.61999989,0.100000001,1.248270035,15,1,10.78566776
1871,1,0,0,53.45000076,0,0,1,0,7.199999809,11.61999989,0.100000001,1.248270035,12,1,9.853352048
1872,0,0,0,58.27000046,1,0,1,0,7.199999809,11.61999989,0.100000001,1.248270035,14,0,10.68045929
1873,0,0,0,40.83000183,0,0,0,0,7.199999809,11.61999989,0.100000001,1.248270035,14,0,10.23338685
1874,1,0,0,55.59999847,0,0,1,0,7.199999809,11.61999989,0.100000001,1.248270035,12,1,9.537425022
1875,0,0,0,60.65999985,1,0,1,0,7.199999809,11.61999989,0.100000001,1.248270035,16,1,10.62445136
1876,1,0,0,42.68999863,0,0,1,0,7.199999809,11.61999989,1,1.248270035,16,0,10.64054199
1877,0,0,0,51.18999863,1,0,1,0,7.199999809,11.61999989,1,1.248270035,16,1,12.26602416
1878,1,0,0,55.45999908,1,0,1,0,7.199999809,11.61999989,1,1.248270035,13,0,9.982849904
1879,1,0,0,61.61000061,1,1,1,0,7.199999809,11.61999989,1,1.248270035,14,1,10.27387645
1880,1,0,0,57.25,0,0,0,0,10.30000019,11.61999989,1,1.248270035,16,0,10.65965133
1881,1,0,1,35,0,0,0,0,10.30000019,11.61999989,1,1.248270035,12,0,9.575907087
1882,1,0,0,39.33000183,0,0,1,0,10.30000019,11.61999989,1,1.248270035,12,1,9.598952168
1883,0,0,0,53.84000015,0,0,1,0,10.30000019,11.61999989,1,1.248270035,12,0,10.09220138
1884,0,0,0,45.49000168,0,0,1,0,8.899999619,11.61999989,0.5,1.248270035,16,0,10.96856274
1885,1,0,0,65.81999969,0,0,1,0,8.899999619,11.61999989,0.5,1.248270035,12,0,10.01014932
1886,0,0,0,60.22999954,0,0,1,0,8.899999619,11.61999989,0.5,1.248270035,13,0,9.527946619
1887,0,0,0,52.79000092,1,1,1,0,8.899999619,11.61999989,0.5,1.248270035,12,0,9.145877048
1888,1,0,0,47.04999924,0,0,1,0,7.699999809,11.61999989,2,1.248270035,12,0,9.785897978
1889,0,0,0,59.31999969,0,0,1,0,7.699999809,11.61999989,2,1.248270035,14,0,11.14077148
1890,1,0,0,42.54000092,0,0,1,0,7.699999809,11.61999989,2,1.248270035,12,1,9.105328161
1891,0,0,0,61.06000137,0,0,1,0,7.699999809,11.61999989,2,1.248270035,16,1,10.7098335
1892,1,0,0,65.94000244,0,0,0,0,7.699999809,11.61999989,2,1.248270035,12,0,9.729336005
1893,0,0,0,51.27999878,1,1,1,0,8.899999619,11.61999989,0.300000012,1.248270035,12,0,9.940172159
1894,0,0,0,52.88999939,0,0,1,0,8.899999619,11.61999989,0.300000012,1.248270035,16,0,11.22103494
1895,1,0,0,42.13999939,0,0,1,0,8.899999619,11.61999989,0.300000012,1.248270035,12,0,10.11485921
1896,1,0,0,47.29000092,1,0,1,0,8.899999619,11.61999989,0.300000012,1.248270035,14,1,10.11480466
1897,1,0,0,57.58000183,0,0,1,0,8.899999619,11.61999989,0.300000012,1.248270035,14,1,10.78615497
1898,0,0,0,49.29999924,0,0,1,0,8.899999619,11.61999989,0.300000012,1.248270035,15,1,10.39294214
1899,0,0,0,44.5,0,0,1,0,8.899999619,11.61999989,0.300000012,1.248270035,12,0,10.07324908
1900,1,0,0,53.52999878,0,0,1,0,8.899999619,11.61999989,0.300000012,1.248270035,15,0,10.89892488
1901,1,0,0,51.65000153,0,0,1,0,8.899999619,11.61999989,0.300000012,1.248270035,12,0,9.709415994
1902,0,0,0,54.90999985,0,0,1,0,11.60000038,11.61999989,0.5,1.248270035,12,0,9.399766563
1903,0,0,1,49.68999863,0,0,1,0,11.60000038,11.61999989,0.5,1.248270035,16,0,11.42489538
1904,0,0,0,56.43000031,0,0,1,0,11.60000038,11.61999989,0.5,1.248270035,16,0,10.50563283
1905,0,0,0,45.06999969,0,0,1,0,11.60000038,11.61999989,0.5,1.248270035,14,0,10.0369388
1906,1,0,0,49.15000153,0,0,1,0,11.60000038,11.61999989,0.5,1.248270035,13,0,9.648271364
1907,1,0,0,33.79000092,0,0,1,0,11.60000038,11.61999989,0.5,1.248270035,12,0,9.585238091
1908,1,0,0,44.15999985,0,0,1,0,11.60000038,11.61999989,0.5,1.248270035,12,0,9.800574397
1909,0,0,0,64.73999786,0,0,1,0,11.60000038,11.61999989,0.5,1.248270035,12,0,9.572079111
1910,0,0,0,47.61999893,0,0,1,0,11.60000038,11.61999989,0.5,1.248270035,12,1,9.748781311
1911,1,0,0,65.97000122,1,0,1,0,8.5,11.61999989,1.5,1.248270035,17,0,11.35631523
1912,1,0,0,54.20000076,0,0,1,0,8.5,11.61999989,1.5,1.248270035,13,0,9.925007899
1913,0,0,0,58.68000031,0,0,0,0,8.5,11.61999989,1.5,1.248270035,15,0,10.8268426
1914,1,0,0,41.02000046,0,0,1,0,8.5,11.61999989,1.5,1.248270035,12,0,9.315426348
1915,0,0,0,41.00999832,0,0,1,0,8.5,11.61999989,1.5,1.248270035,12,0,9.958879217
1916,1,0,0,50.15000153,0,0,1,0,6.300000191,11.61999989,1,1.248270035,13,0,10.95411518
1917,1,0,1,38.25,0,0,1,0,6.300000191,11.61999989,1,1.248270035,12,0,9.750747454
1918,0,0,0,62.50999832,1,1,1,0,6.300000191,11.61999989,1,1.248270035,15,0,11.2258507
1919,0,0,0,47.11999893,0,0,1,0,6.300000191,11.61999989,1,1.248270035,12,0,10.24779657
1920,0,0,0,65.79000092,0,0,1,0,6.300000191,11.61999989,1,1.248270035,16,0,11.7334538
1921,1,0,0,59.99000168,0,0,1,0,6.300000191,11.61999989,1,1.248270035,12,1,9.018329908
1922,0,0,0,40.47999954,0,0,1,0,6.300000191,11.61999989,1,1.248270035,12,0,9.097541031
1923,0,1,0,39.83000183,0,1,1,0,6.400000095,11.61999989,0.5,1.248270035,14,0,10.67789853
1924,0,0,0,68.20999908,0,0,1,0,6.400000095,11.61999989,0.5,1.248270035,16,1,12.45929773
1925,0,0,0,54.70000076,0,0,1,0,8.199999809,11.61999989,1.600000024,1.248270035,15,0,10.45471516
1926,1,0,0,54.56000137,0,0,1,0,8.199999809,11.61999989,1.600000024,1.248270035,16,1,11.13184537
1927,1,0,0,56.41999817,0,0,1,0,8.199999809,11.61999989,1.600000024,1.248270035,14,1,10.45174802
1928,0,0,0,46.99000168,0,0,1,0,8.199999809,11.61999989,1.600000024,1.248270035,15,1,11.80713575
1929,1,0,0,57.36000061,0,0,1,0,7.199999809,11.61999989,0.300000012,1.248270035,13,1,9.928098438
1930,0,0,0,65.44000244,1,1,1,0,7.199999809,11.61999989,0.300000012,1.248270035,16,1,11.15471428
1931,1,0,0,60.79999924,0,0,1,0,7.199999809,11.61999989,0.300000012,1.248270035,13,1,12.23326608
1932,1,0,0,62.56999969,1,0,1,0,7.199999809,11.61999989,0.300000012,1.248270035,16,1,11.16643504
1933,0,0,0,64.73000336,0,0,1,0,7.199999809,11.61999989,0.300000012,1.248270035,16,0,11.1026262
1934,0,0,0,40.50999832,0,0,1,0,7.699999809,11.61999989,2.5,1.248270035,12,1,9.604502681
1935,1,0,0,42.68000031,0,0,1,0,7.699999809,11.61999989,2.5,1.248270035,15,0,10.33814763
1936,0,0,0,37.88999939,0,1,1,0,7.699999809,11.61999989,2.5,1.248270035,12,1,9.823374622
1937,1,0,0,52.95000076,0,0,0,0,7.699999809,11.61999989,2.5,1.248270035,12,0,9.998289244
1938,1,0,0,58.45999908,0,0,1,0,7.699999809,11.61999989,2.5,1.248270035,12,1,9.225822155
1939,1,0,0,65.93000031,0,0,1,0,7.699999809,11.61999989,2.5,1.248270035,15,0,10.09832523
1940,1,0,0,57.70999908,0,0,1,0,7,11.61999989,4,1.248270035,12,0,10.61689498
1941,1,0,0,50.68999863,0,0,1,0,7,11.61999989,4,1.248270035,12,0,9.262086175
1942,0,0,0,61.09999847,1,0,1,0,7,11.61999989,4,1.248270035,15,0,12.3469121
1943,1,0,0,47.15999985,1,1,1,0,7,11.61999989,4,1.248270035,12,0,9.811189712
1944,1,0,0,47.91999817,0,0,1,0,7,11.61999989,4,1.248270035,12,1,10.27157188
1945,1,0,0,50.20999908,0,0,1,0,7,11.61999989,4,1.248270035,12,0,10.22641276
1946,0,0,0,51.31000137,0,0,0,0,10,11.61999989,0.899999976,1.248270035,14,0,10.54505034
1947,1,0,0,65.51000214,0,0,1,0,10,11.61999989,0.899999976,1.248270035,15,0,11.31671905
1948,0,0,1,53.43999863,0,0,1,0,10,11.61999989,0.899999976,1.248270035,12,1,9.621161183
1949,1,0,0,51.70999908,0,0,0,0,10,11.61999989,0.899999976,1.248270035,12,0,9.488815178
1950,1,0,0,54.06999969,0,0,0,0,10,11.61999989,0.899999976,1.248270035,13,0,11.83611135
1951,0,0,0,48.83000183,0,0,1,0,11.60000038,11.61999989,0.5,1.248270035,12,0,9.433166858
1952,0,0,0,60.06999969,0,0,1,0,11.60000038,11.61999989,0.5,1.248270035,13,1,10.24906492
1953,1,0,1,40.29000092,0,1,1,0,11.60000038,11.61999989,0.5,1.248270035,13,1,10.60264134
1954,1,0,0,62.81000137,0,0,1,0,11.60000038,11.61999989,0.5,1.248270035,14,0,10.13085044
1955,1,0,0,59.40000153,1,0,1,0,11.60000038,11.61999989,0.5,1.248270035,12,0,9.436598227
1956,0,0,0,41.75,0,0,0,0,11.60000038,11.61999989,0.5,1.248270035,12,0,9.899523456
1957,0,0,0,51.18999863,0,0,1,0,6.699999809,11.61999989,0.5,1.248270035,16,0,9.82738518
1958,0,0,0,54.40999985,0,0,1,0,6.699999809,11.61999989,0.5,1.248270035,12,1,10.20541091
1959,1,0,0,60.20000076,0,0,0,0,6.699999809,11.61999989,0.5,1.248270035,12,0,9.810103702
1960,0,0,0,59.18000031,1,0,1,0,6.699999809,11.61999989,0.5,1.248270035,14,1,11.10707314
1961,1,1,0,56.00999832,0,0,1,1,7.199999809,11.61999989,0.100000001,1.248270035,16,0,10.78557912
1962,1,1,0,39.16999817,0,0,0,1,7.199999809,11.61999989,0.100000001,1.248270035,12,1,9.95196935
1963,1,1,0,34.58000183,0,0,1,1,7.199999809,11.61999989,0.100000001,1.248270035,12,0,10.15877286
1964,0,1,0,45,0,0,1,1,7.199999809,11.61999989,0.100000001,1.248270035,13,0,10.21703544
1965,1,1,0,43.86000061,0,0,1,1,7.699999809,11.61999989,0.200000003,1.248270035,13,0,9.943935525
1966,1,1,0,42.33000183,0,0,1,1,7.699999809,11.61999989,0.200000003,1.248270035,12,1,9.813258176
1967,1,1,0,53,0,0,1,1,7.699999809,11.61999989,0.200000003,1.248270035,16,0,11.33737121
1968,1,0,0,48.61000061,0,0,1,1,7.699999809,11.61999989,0.200000003,1.248270035,12,1,9.159301407
1969,1,0,0,51.77000046,0,0,1,1,7.699999809,11.61999989,0.200000003,1.248270035,16,0,9.971145317
1970,1,1,0,45.11999893,0,0,1,1,7.199999809,11.61999989,0.5,1.248270035,14,0,11.35944335
1971,0,1,0,48.90999985,1,0,0,1,7.199999809,11.61999989,0.5,1.248270035,17,0,12.14840828
1972,1,1,0,48.88000107,0,0,0,1,7.199999809,11.61999989,0.5,1.248270035,15,0,11.44074448
1973,1,0,0,48.18000031,1,1,1,0,13.5,11.61999989,2,1.248270035,13,1,9.507190577
1974,1,0,0,57.47999954,0,0,1,0,13.5,11.61999989,2,1.248270035,16,0,11.71545431
1975,0,0,0,48.24000168,0,0,1,0,13.5,11.61999989,2,1.248270035,18,0,11.89569067
1976,0,0,0,65.52999878,1,0,1,0,13.5,11.61999989,2,1.248270035,16,0,10.498557
1977,1,0,0,50.41999817,0,0,1,0,13.5,11.61999989,2,1.248270035,14,0,9.583312972
1978,1,0,0,54.43000031,0,0,1,0,13.5,11.61999989,2,1.248270035,12,0,10.009547
1979,0,1,0,44.47000122,0,0,1,1,7.699999809,11.61999989,0.200000003,1.248270035,15,0,10.28940799
1980,0,1,0,57.06000137,0,0,1,0,13.69999981,11.61999989,5,1.248270035,12,0,10.26839791
1981,0,0,0,59.25,1,0,1,0,13.69999981,11.61999989,5,1.248270035,16,0,11.05993346
1982,1,0,0,61.47000122,1,1,1,0,13.69999981,11.61999989,5,1.248270035,12,1,9.642087953
1983,1,0,0,48.86000061,1,0,1,0,13.69999981,11.61999989,5,1.248270035,16,1,10.78063333
1984,1,0,0,58.90000153,0,0,1,0,11.19999981,11.61999989,6,1.248270035,13,0,9.289421089
1985,1,0,0,38.95999908,0,0,1,0,11.19999981,11.61999989,6,1.248270035,12,0,10.155285
1986,1,0,0,50.11000061,0,0,0,0,11.19999981,11.61999989,6,1.248270035,12,1,9.132397657
1987,0,0,0,65.55999756,0,0,1,1,8,11.61999989,2,1.248270035,12,1,9.599176396
1988,0,0,0,63.20999908,1,1,1,1,8,11.61999989,2,1.248270035,16,1,10.70221996
1989,0,0,0,50.77999878,0,0,0,1,8,11.61999989,2,1.248270035,12,0,10.22149147
1990,1,0,0,45.40999985,0,0,1,1,8,11.61999989,2,1.248270035,13,1,10.32439188
1991,0,0,0,66.44999695,1,1,0,1,8,11.61999989,2,1.248270035,15,0,11.36537402
1992,1,0,0,40.97999954,0,0,0,0,11.5,11.61999989,1.5,1.248270035,12,0,9.781292741
1993,0,0,0,59,0,0,0,0,7.199999809,11.61999989,0.200000003,1.248270035,17,0,11.01011424
1994,0,0,0,64.08999634,1,1,1,0,7.199999809,11.61999989,0.200000003,1.248270035,15,1,10.47248845
1995,0,0,0,48.59000015,1,0,1,0,7.199999809,11.61999989,0.200000003,1.248270035,16,1,11.47336711
1996,1,1,0,33.24000168,0,0,0,0,7.199999809,11.61999989,0.200000003,1.248270035,12,1,9.397003823
1997,1,1,0,51.13000107,1,1,1,0,7.199999809,11.61999989,0.200000003,1.248270035,14,1,10.56256815
1998,1,1,0,52.04000092,0,0,0,0,7.199999809,11.61999989,0.300000012,1.248270035,13,0,10.26898438
1999,1,1,0,51.34999847,0,0,1,0,7.199999809,11.61999989,0.300000012,1.248270035,13,0,11.06332061
2000,0,1,0,48.61000061,0,0,1,0,7.199999809,11.61999989,0.300000012,1.248270035,14,0,10.41204548
2001,1,1,0,48.16999817,1,0,1,0,7.199999809,11.61999989,0.300000012,1.248270035,12,0,9.703847565
2002,1,1,0,43.41999817,0,0,1,0,7.199999809,11.61999989,0.300000012,1.248270035,12,1,9.690939164
2003,0,1,0,49.84999847,0,0,1,0,7.199999809,11.61999989,0.300000012,1.248270035,13,1,9.598112813
2004,1,1,0,45.31000137,0,0,1,0,7.199999809,11.61999989,0.300000012,1.248270035,13,0,10.57802125
2005,0,0,0,50.59000015,1,0,1,0,8.399999619,11.61999989,1.200000048,1.248270035,16,1,11.17266589
2006,1,0,0,57.90000153,1,0,1,0,8.399999619,11.61999989,1.200000048,1.248270035,13,1,9.792108602
2007,1,0,0,51.88999939,0,0,1,0,8.399999619,11.61999989,1.200000048,1.248270035,13,0,9.896799635
2008,1,0,0,35.86000061,0,0,0,0,6.599999905,11.61999989,0.5,1.248270035,12,0,10.41918248
2009,0,0,0,56.52000046,1,0,1,0,6.599999905,11.61999989,0.5,1.248270035,17,1,10.79262633
2010,1,0,0,53.81000137,0,0,1,0,6.599999905,11.61999989,0.5,1.248270035,15,1,10.62308514
2011,0,0,0,53.29999924,1,1,1,0,6.599999905,11.61999989,0.5,1.248270035,16,1,11.68576893
2012,0,0,0,51.81000137,1,0,1,0,10.39999962,11.61999989,4,1.248270035,18,0,11.68007991
2013,0,0,0,56.43000031,0,0,1,0,10.39999962,11.61999989,4,1.248270035,12,0,9.704545156
2014,1,0,0,62.04999924,1,1,0,0,10.39999962,11.61999989,4,1.248270035,16,0,10.72589433
2015,0,0,0,50.90999985,1,0,1,0,10.39999962,11.61999989,4,1.248270035,16,1,10.48877276
2016,1,0,0,54.68000031,1,0,1,0,10.39999962,11.61999989,4,1.248270035,15,1,10.82377306
2017,1,0,0,48.06999969,0,0,1,0,10.39999962,11.61999989,4,1.248270035,16,1,10.6794562
2018,0,0,0,55.79000092,0,0,1,0,10.39999962,11.61999989,4,1.248270035,16,0,10.10595371
2019,1,0,0,54.20999908,0,1,1,0,10.39999962,11.61999989,4,1.248270035,15,1,9.824621576
2020,1,0,0,58.84999847,0,0,1,0,10.39999962,11.61999989,4,1.248270035,16,1,10.51371616
2021,1,0,0,56.02999878,0,0,1,0,7.199999809,11.61999989,1.5,1.248270035,16,0,10.7987122
2022,0,0,0,56.18999863,0,0,1,0,7.199999809,11.61999989,1.5,1.248270035,16,0,10.29760215
2023,1,0,0,51.52000046,0,1,1,0,7.199999809,11.61999989,1.5,1.248270035,17,1,11.13909051
2024,0,0,0,55.31999969,1,0,1,0,7.199999809,11.61999989,1.5,1.248270035,13,1,9.905763915
2025,0,0,0,47.04999924,0,0,1,0,7.199999809,11.61999989,1.5,1.248270035,13,0,9.628830047
2026,0,0,0,52.90999985,1,0,1,0,7.199999809,11.61999989,1.5,1.248270035,13,1,9.731568062
2027,1,0,0,44.29999924,1,1,1,0,7.199999809,11.61999989,1.5,1.248270035,16,1,12.30115802
2028,0,0,0,52.81999969,0,0,1,0,7.199999809,11.61999989,1.5,1.248270035,14,0,10.42569973
2029,1,0,0,54.34000015,1,0,1,0,7.199999809,11.61999989,1.5,1.248270035,15,1,11.46268542
2030,0,0,0,64.26000214,0,0,1,0,7.199999809,11.61999989,1.5,1.248270035,15,0,11.28650126
2031,0,0,0,48.16999817,0,0,1,1,5.5,11.61999989,0.5,1.248270035,14,1,11.83737681
2032,0,0,0,60.95000076,0,0,1,1,5.5,11.61999989,0.5,1.248270035,16,0,10.14458129
2033,0,0,0,62.79000092,1,0,1,1,5.5,11.61999989,0.5,1.248270035,13,0,10.04970058
2034,0,0,0,57.29999924,1,0,1,1,5.5,11.61999989,0.5,1.248270035,16,1,11.24828218
2035,0,0,0,57.95999908,1,1,1,1,5.5,11.61999989,0.5,1.248270035,15,1,10.95893456
2036,1,0,0,62.15999985,1,1,1,1,5.5,11.61999989,0.5,1.248270035,16,1,11.97728943
2037,0,0,0,54.25,0,0,1,1,5.5,11.61999989,0.5,1.248270035,15,0,10.92254324
2038,0,0,0,64.13999939,1,1,1,1,5.5,11.61999989,0.5,1.248270035,14,1,10.86227766
2039,0,0,0,62.86999893,1,1,1,1,5.599999905,10.14999962,0.100000001,1.016170025,16,1,11.21516116
2040,1,0,0,52.59000015,1,0,1,1,5.599999905,10.14999962,0.100000001,1.016170025,15,1,10.19260086
2041,1,0,0,55.72999954,1,0,1,1,5.599999905,10.14999962,0.100000001,1.016170025,12,1,9.753109934
2042,0,0,0,59.09999847,0,0,1,1,5.599999905,10.14999962,0.100000001,1.016170025,17,1,10.52924947
2043,1,0,0,48.16999817,0,0,1,1,5.599999905,10.14999962,0.100000001,1.016170025,12,0,10.01278887
2044,0,0,0,47.08000183,0,0,1,1,5.599999905,10.14999962,0.100000001,1.016170025,16,0,10.50007222
2045,0,0,0,44.93000031,1,0,0,1,11.80000019,10.81000042,0.100000001,1.125869989,12,1,9.967758252
2046,1,0,0,44.70999908,0,0,1,1,11.80000019,10.81000042,0.100000001,1.125869989,12,0,9.90315323
2047,1,0,0,53.13999939,0,0,0,1,11.80000019,10.81000042,0.100000001,1.125869989,12,0,9.46596781
2048,0,0,0,38.65999985,0,0,1,1,11.80000019,10.81000042,0.100000001,1.125869989,12,1,9.451390121
2049,0,0,0,36.22000122,0,0,1,1,11.80000019,10.81000042,0.100000001,1.125869989,12,0,10.05085298
2050,1,0,0,55.15000153,0,0,1,0,14,12.14999962,1.5,1.166280031,16,0,10.3000818
2051,0,0,0,53.90999985,0,0,1,0,14,12.14999962,1.5,1.166280031,14,0,10.75010679
2052,0,0,1,49.38000107,0,0,1,0,14,12.14999962,1.5,1.166280031,17,0,11.76024642
2053,0,0,0,46.93000031,0,0,1,0,14,12.14999962,1.5,1.166280031,12,1,10.35664504
2054,0,0,0,58.22999954,0,0,1,0,14,12.14999962,1.5,1.166280031,14,0,9.798692174
2055,1,0,0,43.75,0,0,1,1,5.599999905,10.14999962,0.100000001,1.016170025,12,0,9.599863099
2056,1,0,0,40.77999878,0,0,1,1,5.599999905,10.14999962,0.100000001,1.016170025,17,0,11.29677937
2057,0,0,0,61.95999908,0,0,1,1,5.599999905,10.14999962,0.100000001,1.016170025,16,0,11.42100295
2058,1,0,0,47.61999893,0,0,1,0,11.10000038,12.14999962,1.5,1.166280031,12,1,9.797653221
2059,1,0,0,61.13000107,1,0,1,0,11.10000038,12.14999962,1.5,1.166280031,16,1,10.11540699
2060,1,0,0,61.09999847,1,1,1,0,11.10000038,12.14999962,1.5,1.166280031,16,1,10.79832597
2061,1,0,0,67.09999847,1,0,1,0,11.10000038,12.14999962,1.5,1.166280031,16,1,11.17217902
2062,0,0,1,50.72000122,0,0,1,0,11.10000038,12.14999962,1.5,1.166280031,12,1,10.60105637
2063,0,0,0,57.25999832,1,1,1,0,11.10000038,12.14999962,1.5,1.166280031,16,1,10.97635532
2064,1,0,0,67.91999817,1,1,0,0,11.10000038,12.14999962,1.5,1.166280031,16,0,10.65155674
2065,1,0,0,48.36999893,0,0,1,0,11.10000038,12.14999962,1.5,1.166280031,16,1,10.68431409
2066,1,0,0,52.88000107,0,0,1,1,7.800000191,10.14999962,0.699999988,1.016170025,12,0,9.936801708
2067,0,0,0,47.02000046,0,0,1,1,7.800000191,10.14999962,0.699999988,1.016170025,12,0,10.07207844
2068,1,0,0,60.66999817,1,1,1,1,7.800000191,10.14999962,0.699999988,1.016170025,16,1,11.37180783
2069,0,0,0,54.40999985,0,0,1,1,7.800000191,10.14999962,0.699999988,1.016170025,12,1,9.436734116
2070,1,0,0,54.50999832,0,0,1,1,7.800000191,10.14999962,0.699999988,1.016170025,15,1,10.64910268
2071,0,0,0,53.59000015,0,0,1,1,7.800000191,10.14999962,0.699999988,1.016170025,14,0,10.24922217
2072,0,0,0,62.02999878,1,0,1,1,7.800000191,10.14999962,0.699999988,1.016170025,12,1,9.390918344
2073,0,0,0,55.88999939,0,0,0,1,7.800000191,10.14999962,0.699999988,1.016170025,15,0,10.02591228
2074,1,0,0,63.09000015,0,0,1,1,7.800000191,10.14999962,0.699999988,1.016170025,12,1,10.51634085
2075,1,0,0,42.36999893,0,0,1,1,7.800000191,10.14999962,0.699999988,1.016170025,14,0,10.25513709
2076,0,0,0,54.40000153,1,0,1,0,13.80000019,12.14999962,2,1.166280031,12,1,11.40622396
2077,1,0,0,57.54999924,0,0,1,0,13.80000019,12.14999962,2,1.166280031,16,1,11.86642129
2078,1,0,0,56.83000183,0,0,1,0,13.80000019,12.14999962,2,1.166280031,15,0,10.7096358
2079,0,0,0,47.70000076,1,1,1,0,13.80000019,12.14999962,2,1.166280031,13,0,9.575577432
2080,0,0,0,51.20999908,0,1,1,0,13.80000019,12.14999962,2,1.166280031,16,1,11.34993815
2081,0,0,0,56.61999893,0,0,1,0,13.80000019,12.14999962,2,1.166280031,13,1,9.752242237
2082,0,0,0,52.70999908,0,0,1,1,6.300000191,10.14999962,0.699999988,1.016170025,15,1,11.12990287
2083,0,1,0,47.09999847,0,0,1,1,6.300000191,10.14999962,0.699999988,1.016170025,16,0,10.48811096
2084,1,0,0,53.45999908,0,0,1,1,6.300000191,10.14999962,0.699999988,1.016170025,18,0,13.50522701
2085,0,0,0,51.31000137,0,0,1,1,6.300000191,10.14999962,0.699999988,1.016170025,15,0,11.09593925
2086,1,1,0,45.27999878,0,0,1,1,6.300000191,10.14999962,0.699999988,1.016170025,13,0,11.01386174
2087,1,0,0,65.23000336,0,0,1,1,11.80000019,10.81000042,0.100000001,1.125869989,17,0,10.07002777
2088,1,0,0,61.61999893,0,0,0,1,11.80000019,10.81000042,0.100000001,1.125869989,12,0,10.94003064
2089,0,0,0,63.66999817,0,0,1,1,11.80000019,10.81000042,0.100000001,1.125869989,16,0,11.02417931
2090,1,0,0,54.31999969,0,0,0,0,17.70000076,12.14999962,1.5,1.166280031,13,1,10.42218626
2091,0,0,0,49.24000168,1,1,1,0,17.70000076,12.14999962,1.5,1.166280031,16,1,11.0154483
2092,0,0,0,55.38000107,0,0,1,0,17.70000076,12.14999962,1.5,1.166280031,16,1,11.5609048
2093,0,0,0,58.84999847,1,0,1,0,17.70000076,12.14999962,1.5,1.166280031,12,1,9.625206124
2094,0,0,0,49.65000153,0,0,1,0,17.70000076,12.14999962,1.5,1.166280031,14,0,10.37874098
2095,0,0,0,37.22999954,0,0,1,0,17.70000076,12.14999962,1.5,1.166280031,15,0,10.45698214
2096,1,0,0,47.13999939,0,0,1,0,17.70000076,12.14999962,1.5,1.166280031,13,0,9.840600728
2097,1,0,0,38.66999817,0,0,0,0,17.70000076,12.14999962,1.5,1.166280031,14,1,10.04102464
2098,0,0,0,51.02999878,0,0,1,0,17.70000076,12.14999962,1.5,1.166280031,12,1,9.789788453
2099,1,0,0,52.47999954,0,0,1,0,7.699999809,12.14999962,2,1.166280031,12,0,9.521460616
2100,0,0,0,49.34999847,0,1,1,0,7.699999809,12.14999962,2,1.166280031,12,0,9.753804723
2101,1,0,0,66.80000305,0,0,1,0,7.699999809,12.14999962,2,1.166280031,16,0,11.06727479
2102,0,0,0,53.88000107,0,0,1,0,7.699999809,12.14999962,2,1.166280031,16,1,10.68351161
2103,0,0,0,45.93999863,0,1,1,0,7.300000191,10.14999962,1.5,1.016170025,12,0,10.85397071
2104,1,0,0,58.90000153,0,0,1,0,7.300000191,10.14999962,1.5,1.016170025,12,0,10.18823276
2105,0,0,0,65.19999695,1,1,1,0,7.300000191,10.14999962,1.5,1.016170025,17,1,11.27543697
2106,1,0,0,48.25,0,0,1,0,5.300000191,10.14999962,2.5,1.016170025,12,0,10.32255054
2107,1,0,0,68.77999878,1,1,1,0,5.300000191,10.14999962,2.5,1.016170025,16,0,11.21592574
2108,0,0,0,56,0,0,1,0,5.300000191,10.14999962,2.5,1.016170025,15,1,10.58543271
2109,0,0,0,61.54000092,1,0,1,0,5.300000191,10.14999962,2.5,1.016170025,16,0,11.0703545
